A70048,EAKR,Pohjois-Karjalan Teolliset symbioosit,2,Pohjois-Karjalan maakuntaliitto,Toiminnassa,1.10.2014,31.3.2017,Pielisen Karjalan Kehittämiskeskus Oy,452465,161686.79,621533,221691.85;
A70049,EAKR,Etelä-Pohjanmaan lämpöyrittäjyyden osaamiskeskittymän kansainvälistäminen,2,Pirkanmaan liitto,Toiminnassa,1.1.2015,31.12.2016,Suomen metsäkeskus,105000,59565.72,150000,85093.87;
A70050,EAKR,Toimialojen väliset yhdistelmäinnovaatiot alueellisen kilpailukyvyn kehittämisessä,2,Pirkanmaan liitto,Toiminnassa,1.1.2015,31.12.2017,Prizztech Oy,181892,0,382838,0;
A70801,EAKR,Kasvavat ICT-yritykset digitalisoitumisen edistäjinä,2,Pohjois-Karjalan maakuntaliitto,Toiminnassa,1.5.2015,31.12.2016,Joensuun Tiedepuisto Oy,175000,27523.92,224500,39319.89;
A70802,EAKR,Demonstraatioympäristö MIM-teknologian uusiin ja haasteellisiin kokeiluihin,2,Pohjois-Karjalan maakuntaliitto,Toiminnassa,1.8.2015,31.8.2017,Karelia Ammattikorkeakoulu Osakeyhtiö,189000,49704.21,255500,67192.72;
A70803,EAKR,158 hehtaaria mahdollisuuksia,2,Pohjois-Karjalan maakuntaliitto,Toiminnassa,1.6.2015,31.12.2016,Kontiolahden kunta,209917,20942.28,299881,29917.5;
A70804,EAKR,Rakennuskivituotannon resurssitehokkuuden kehittäminen - uudet esiintymät, kiveä säästävä louhinta ja kilpailukykyinen jalostus, RARE,2,Pohjois-Savon liitto,Toiminnassa,1.6.2015,31.5.2018,Geologian tutkimuskeskus,554400,56772.43,950000,77826.45;
A70805,EAKR,Konepaja / toimitilojen laajennus,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,2.2.2015,31.12.2017,TR-MEKA OY,188050,0,188050,0;
A70806,EAKR,WN-Events,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,9.2.2015,31.12.2016,WISENETWORK OY,180020,65556,180020,65556;
A70807,EAKR,Yrityksen betoniteollisuuden kehittäminen,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,25.2.2015,30.9.2016,SORA JA BETONI V. SUUTARINEN KY,619000,613029,619000,613029;
A70808,EAKR,Itä- ja Pohjois-Suomen lentoliikenteen kehittämishanke,1,Lapin liitto,Toiminnassa,9.6.2014,8.6.2017,Lapin liitto,927823,253019.44,976655,266336.31;
A70809,EAKR,Älykkään langattoman havainnointiteknologian kehittäminen,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,25.11.2014,30.6.2016,INTELLES INFORMATICA OY,38340,35136,38340,35136;
A70810,EAKR,Tarkkuusmekaniikka 2015,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,12.11.2014,31.5.2017,KL FINEMECH OY,218125,71029,218125,71029;
A70811,EAKR,Kolmannen sukupolven Lasi-iglut,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,31.3.2014,31.10.2016,LOMAKYLÄ KAKSLAUTTANEN OY,999800,899630,999800,899630;
A70812,EAKR,Puiston kehittämishanke,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,2.9.2014,30.6.2017,MAINOSTOIMISTO PUISTO OY,25090,19472,25090,19472;
A70813,EAKR,Pelillisyys ja sosiaalinen media palvelutuotteistuksessa,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,28.5.2015,31.12.2015,REDDO PARTNERS OY,14120,12400,14120,12400;
A70814,EAKR,Ohjelmapalvelukaluston hankinta,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,15.4.2015,31.12.2015,NORTSA V KY,7620,6994,7620,6994;
A70815,EAKR,Taito- ja taidepainotteinen opetus teknologistuvissa oppimisympäristöissä,2,Etelä-Savon maakuntaliitto,Toiminnassa,1.1.2015,31.12.2016,Itä-Suomen yliopisto,385973,167724.41,563287,263215.86;
A70816,EAKR,BaltCompet ? Kilpailukykyä Baltiasta,1,Etelä-Savon maakuntaliitto,Toiminnassa,1.3.2015,31.1.2016,Aalto-korkeakoulusäätiö,56030,56030,93383,93383;
A70817,EAKR,Materiaalit ja ympäristöturvallisuus - strateginen kehittäminen,2,Etelä-Savon maakuntaliitto,Toiminnassa,1.1.2015,31.12.2016,Mikkelin Ammattikorkeakoulu Oy,344580,164041.15,574300,273401.92;
A70818,EAKR,Kontrahti - hanke,1,Etelä-Savon maakuntaliitto,Toiminnassa,1.3.2015,28.2.2017,Savonlinnan Yrityspalvelut Oy,179901,93362.33,325379,155604.16;
A70819,EAKR,Luomuinstituutin jalkauttaminen,2,Etelä-Savon maakuntaliitto,Toiminnassa,1.1.2015,31.12.2016,Helsingin yliopisto,211750,86345.36,425500,125965.76;
A70820,EAKR,Uudet suodatinmateriaaliratkaisut vedenpuhdistukseen,2,Etelä-Savon maakuntaliitto,Toiminnassa,1.8.2015,31.7.2017,Lappeenrannan teknillinen yliopisto,73851,0,128173,0;
A70821,EAKR,Vauvaa tuudittavan patjan kaupallistaminen,1,Hämeen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,22.4.2015,30.3.2017,FAMILINGS OY,57630,0,57630,0;
A70822,EAKR,Yrityksen kehittämis- ja investointihanke,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,20.4.2015,31.12.2016,ST HEIKKILÄ OY,6125,5787,6125,5787;
A70823,EAKR,Kavio Game Brewery,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,1.9.2015,31.8.2017,KAINUUN ETU OY,286320,0,352900,0;
A70824,EAKR,Happamien sulfaattimaiden aiheuttamien ympäristövaikutusten vähentäminen, esiselvitys,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,1.6.2015,29.2.2016,Suomen ympäristökeskus,58773,58773,73466,73466;
A70825,EAKR,Esiselvitys alueellisen matkailuyhteistyön kehittämismahdollisuuksista,1,Lapin liitto,Toiminnassa,1.4.2015,31.12.2015,Itä-Lapin Kuntayhtymä,14721,10263.32,20530,15285.81;
A70826,EAKR,REILA reittimerkintöjen turvallisuus, pilottialueena Lappi,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,1.6.2015,31.1.2018,Lapin ammattikorkeakoulu Oy,68572,31100.96,669880,44429.94;
A70827,EAKR,Kaivosvesiä vastaanottavien vesistöjen hallinta ja kunnostaminen (KaiHali),2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,1.8.2015,31.5.2018,Suomen ympäristökeskus,115306,19650.57,730514,24563.22;
A70828,EAKR,Jätteiden lajittelussa syntyvien jätejakeiden materiaalitehokkaan hyödyntämisen edistäminen (LAJIJÄTE),2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,1.6.2015,31.12.2016,Oulun Yliopisto,35656,28895.1,83140,33687.73;
A70829,EAKR,Kansainvälistyminen ja kehittäminen,1,Hämeen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,16.6.2015,31.10.2016,UUSIOAINES OY,56660,0,56660,0;
A70830,EAKR,Lean StartUp-menetelmään perustuva kasvuyritysten käynnistys- ja kiihdyttämömalli (ProtomoPro 2.0),2,Hämeen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,16.10.2014,30.6.2017,LAHDEN SEUDUN KEHITYS LADEC OY,400000,95893,729927,174988;
A70831,EAKR,Tuotantokapasiteetin lisäys,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,19.12.2014,30.6.2017,ELCOFLEX OY,181400,0,181400,0;
A70832,EAKR,Tuotantoteknologian kehittäminen vientitoiminnan kasvaviin haasteisiin,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,25.2.2015,30.6.2017,CHAMPION DOOR OY,118500,64722,118500,64722;
A70833,EAKR,Pakuso Oy:n jalostustoiminnan käynnistäminen Sodankylässä.,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,12.8.2014,31.12.2016,PAKUSO OY,59750,12761,59750,12761;
A70834,EAKR,Läpi syöttävä pora,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,9.3.2015,31.12.2015,PATTIJOEN KALUSTETEKNIIKKA OY,28650,28650,28650,28650;
A70835,EAKR,Kansainvälistymisedellytysten kehittämishanke,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,9.4.2015,31.3.2017,RUGGED TOOLING OY,80765,0,80765,0;
A70836,EAKR,Kuorma-ja pakettiautojen korjaamon ja varaosamyynnin toimitilojen laajennus,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,2.11.2014,31.12.2015,HEIMO RAUTIO KY,5500,2456,5500,2456;
A70837,EAKR,MaxTrainer Energiavalmennuspalvelu,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,31.3.2015,30.9.2016,MAXTRAINER OY,48630,0,48630,0;
A70838,EAKR,Vesisiirtokuviointituotteiden kehitystyö,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,22.4.2015,2.11.2015,AUTOVARUSTAMO VAN CENTER,20000,0,40000,0;
A70839,EAKR,Kospirt Oy:n tuotantomenetelmien kehittäminen ja automatisointi,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,8.5.2015,31.12.2016,KOSPIRT OYKOSPIRT OY,75550,0,75550,0;
A70840,EAKR,Palvelualueen uusi suunta - Keminmaan logistiikka- ja liiketoiminta-alueen toimintaedellytysten luominen ja kehittäminen,1,Lapin liitto,Toiminnassa,16.3.2015,15.6.2016,Keminmaan kunta,41160,0,68600,0;
A70841,EAKR,Venematkailu ja satamahanke.,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,19.11.2014,31.12.2016,SAIMAAN VUOKRAVENHO OY,47180,0,47180,0;
A70842,EAKR,Kansainvälistymisvalmiuksien kehittäminen,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,2.4.2015,15.4.2016,JOENSUUN SÄNKYTEHDAS OY,57000,57000,57000,57000;
A70843,EAKR,BiNo - Resurssitehokaat ja älykkäät asumisen ratkaisut -investoinnit, vaihe 2,2,Pohjois-Karjalan maakuntaliitto,Toiminnassa,1.8.2015,31.12.2016,Karelia Ammattikorkeakoulu Osakeyhtiö,143500,10849.87,205000,15499.81;
A70844,EAKR,MIM-teknologian demonstraatioympäristön investoinnit,2,Pohjois-Karjalan maakuntaliitto,Toiminnassa,1.8.2015,31.12.2016,Karelia Ammattikorkeakoulu Osakeyhtiö,126000,37796.01,180000,53994.3;
A70845,EAKR,Muotoilutoimisto Rissanen / Pekkanen yrityksen kehittämishanke,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,6.11.2014,31.8.2016,MUOTOILUTOIMISTO RISSANEN / PEKKANEN AVOIN YHTIÖ,10690,4502,10690,4502;
A70846,EAKR,Teräsportaiden suunnittelun automatisointi ja tuotannon tehostaminen,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,18.12.2014,31.12.2016,LK PORRAS OY,100080,85815,100080,85815;
A70847,EAKR,JAMIX KEHITTÄMIS- JA KANSAINVÄLISTYMISHANKE RUOTSI,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,29.8.2014,31.12.2015,JAMIX OY,48900,48106,48900,48106;
A70848,EAKR,Suomen Euro-Kumin muoviprofiilituotanto,2,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,29.4.2015,30.6.2016,SUOMEN EURO-KUMI OY,296100,157254,296100,157254;
A70849,EAKR,Tuotannon kehittäminen 2015-2017,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,30.4.2015,31.12.2017,SISUWOOD OY2034683-4,147960,72705,147960,72705;
A70850,EAKR,Kaavateiden liikennejärjestelyt Juhannuskallion kohdalla,1,Pohjois-Pohjanmaan liitto,Toiminnassa,1.5.2015,31.12.2016,Kuusamon kaupunki,496880,0,1242200,0;
A70851,EAKR,5G testiverkko,2,Pohjois-Pohjanmaan liitto,Toiminnassa,1.6.2015,31.12.2017,Oulun Yliopisto,198185,0,504018,0;
A70852,EAKR,Kansainvälistymisvalmiuksien kehittäminen,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,1.7.2015,31.12.2016,DORANOVA OY,66100,17841,66100,17841;
A70853,EAKR,Terveysteknologian Innovaatioekosysteemi,2,Pohjois-Pohjanmaan liitto,Toiminnassa,1.8.2015,31.7.2017,Oulun Yliopisto,193774,7843.69,390000,11205.27;
A70854,EAKR,Kalajoenseudun palveluliiketoiminnan kehittäminen,1,Pohjois-Pohjanmaan liitto,Toiminnassa,16.2.2015,15.2.2018,Kalajoen kaupunki,191504,9247.62,358528,12144.8;
A70855,EAKR,NTH-Kehi,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,6.10.2014,30.12.2016,NAPAPIIRIN TEOLLISUUSHUOLTO OY,49000,29415,49000,29415;
A70856,EAKR,Tuotekehityspalveluiden ja kalustebrändin kehittäminen,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,29.10.2014,30.8.2018,INNOVOIMALA OY,9870,0,21870,0;
A70857,EAKR,EAKR tekninen tuki,6,Sosiaali- ja terveysministeriö,Toiminnassa,1.6.2015,31.5.2018,Sosiaali- ja Terveysministeriö,114392,24252.02,193640,24252.02;
A70858,EAKR,Tapahtumatekniikan laajentaminen,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,18.6.2015,26.6.2016,NORTHERN SOUND OY,10860,9723,10860,9723;
A70859,EAKR,Ekovista tuotesarjan kansainvälinen lanseeraus,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,7.5.2015,31.7.2017,EKOVISTA OY,40000,0,40000,0;
A70860,EAKR,Meizi Games Oy:n kehittämistoimenpiteet sekä yrityksen oman Hamsterscape -tuotebrändin kansainvälistäminen ja myynnin kehittäminen.,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,7.11.2014,31.5.2016,MEIZI GAMES OY,55150,13643,55150,13643;
A70861,EAKR,Wakeformers Obstacles,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,7.5.2015,1.5.2017,VUOKATIN VESIURHEILUKESKUS OY,33220,0,33220,0;
A70862,EAKR,Fifty/Sixty - Lisäarvoa energiansäästöstä,2,Pirkanmaan liitto,Toiminnassa,1.8.2015,31.10.2016,Vaasan yliopisto,35266,2200.81,58776,3667.97;
A70863,EAKR,Aktiivisen energiailma-tekniikan tutkimus ja kehitys-hanke,2,Pirkanmaan liitto,Toiminnassa,1.8.2015,31.7.2017,Vaasan yliopisto,44800,7563.69,61100,11394.9;
A70864,EAKR,Aqvacomp luonnonkuidut,2,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,17.6.2015,15.10.2016,AQVACOMP OY,125650,44603,125650,44603;
A70865,EAKR,RoboCoast - automaation ja robotiikan keskus,2,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,16.6.2015,18.8.2017,SATAKUNNAN AMMATTIKORKEAKOULU OY,169890,0,242708,0;
A70866,EAKR,Tuotteiden kehittäminen paremmin soveltuviksi uusille markkina-aloille,2,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,29.1.2015,31.12.2016,ACA SYSTEMS OY,172645,114022,172645,114022;
A70867,EAKR,Yhteistyöllä yritysaihioita (Y2),2,Uudenmaan liitto,Toiminnassa,1.8.2015,30.8.2017,Turku Science Park Oy Ab,417596,65912.98,596567,94161.61;
A70868,EAKR,FISS Varsinais-Suomi,2,Uudenmaan liitto,Toiminnassa,1.9.2015,31.3.2017,Turun ammattikorkeakoulu oy,98280,16026.69,140399,22895.26;
A70869,EAKR,Hyvinvointikumppanuus,1,Uudenmaan liitto,Toiminnassa,1.9.2015,31.8.2017,Saimaan ammattikorkeakoulu Oy,249810,22613.04,352376,32304.74;
A70870,EAKR,Alueelliset järkivihreät innovaatiot,2,Uudenmaan liitto,Toiminnassa,1.6.2015,31.12.2017,Hämeen ammattikorkeakoulu Oy,168527,23127.32,373800,34590.76;
A70871,EAKR,DigiCoach - digivalmiuksien kehittäminen Kanta-Hämeen pk-yrityksissä,2,Uudenmaan liitto,Toiminnassa,1.7.2015,31.12.2017,Hämeen ammattikorkeakoulu Oy,137385,12458.38,294960,16611.17;
A70872,EAKR,A Posse ad Esse,2,Uudenmaan liitto,Toiminnassa,1.9.2015,31.12.2017,Lappeenrannan teknillinen yliopisto,210184,13638.59,300261,19483.58;
A70873,EAKR,Orimattilan Henna ? vähähiilisen puutarhakaupungin pilotti,2,Uudenmaan liitto,Toiminnassa,1.9.2015,31.12.2017,Orimattilan kaupunki,139454,12347.99,356160,17639.98;
A70874,EAKR,Yritysvetoinen terminaali, YTE,2,Uudenmaan liitto,Toiminnassa,1.6.2015,31.5.2017,Lahden Seudun Kehitys LADEC Oy,145118,9153.62,207312,13076.63;
A70875,EAKR,ArvoUute,2,Uudenmaan liitto,Toiminnassa,1.5.2015,30.4.2017,Lahden Seudun Kehitys LADEC Oy,200000,70323.68,451308,100462.59;
A70876,EAKR,CleanAcceptance - vähähiilisyyttä asumiseen,2,Uudenmaan liitto,Toiminnassa,1.9.2015,31.12.2017,Lappeenrannan teknillinen yliopisto,131289,16300.84,323922,23286.85;
A70877,EAKR,BIOINVEST - ELINVOIMAA TEOLLISISTA SYMBIOOSEISTA,2,Uudenmaan liitto,Toiminnassa,15.6.2015,14.6.2017,Heinolan kaupunki,140000,36106.67,200000,51580.95;
A70878,EAKR,ENERGIATEHOKKUUTTA KORJAUSRAKENTAMISEEN,2,Uudenmaan liitto,Toiminnassa,15.6.2015,14.6.2017,Heinolan kaupunki,140000,51170,200000,73100;
A70879,EAKR,Hublet-palvelun tuottamisen (service operations) kehityshanke,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,27.2.2015,31.12.2016,HUBLET OY,45000,0,45000,0;
A70880,EAKR,Virtuaalisten käyttöliittymäratkaisujen kehittäminen älylaseille,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,28.4.2015,30.9.2016,AUGUMENTA OY,34700,0,34700,0;
A70881,EAKR,Pyhäjoelta virtaa -kehittämishanke,1,Pohjois-Pohjanmaan liitto,Toiminnassa,1.5.2015,30.4.2018,Pyhäjoen kunta,107478,37453.59,271080,53505.13;
A70882,EAKR,5G testiverkko (Investointiosio),2,Pohjois-Pohjanmaan liitto,Toiminnassa,15.6.2015,31.12.2017,Oulun Yliopisto,72100,0,379982,0;
A70883,EAKR,Rakennustuoteteollisuuden nykytila-analyysi ja kehittämissuunnitelma Pohjois-Pohjanmaan eteläosassa ja Keski-Pohjanmaalla,2,Pohjois-Pohjanmaan liitto,Toiminnassa,1.3.2015,31.3.2016,Centria ammattikorkeakoulu Oy,70000,60380.33,100000,86257.62;
A70884,EAKR,Kansainvälisen verkkoliiketoiminnan palvelukonseptin uudistus,1,Hämeen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,5.8.2015,30.9.2016,PETCONS OY / TACKLA PRO,35350,0,35350,0;
A70885,EAKR,Mobiilirobotiikka palvelutuotteeksi,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,22.4.2015,31.3.2016,PROBOT OY,15500,6659,15500,6659;
A70886,EAKR,Öljy- ja metallipäästöjen jatkuvatoiminen mittaaminen kaivoksissa ja satamissa sekä niiden leviämisen CFD-pohjainen mallintaminen (JaMit),2,Pohjois-Pohjanmaan liitto,Toiminnassa,1.6.2015,31.8.2017,Oulun Yliopisto,239770,21692.61,324528,30989.39;
A70887,EAKR,Energiantuotantoyhteisön suunnitteluhanke,2,Pohjois-Pohjanmaan liitto,Toiminnassa,1.6.2015,31.5.2017,Haapaveden-Siikalatvan seudun kuntayhtymä,148948,48935.33,178948,61288.99;
A70888,EAKR,Soma Media PopUp TV,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,31.3.2015,29.2.2016,SOMA MEDIA OY,19750,11418,19750,11418;
A70889,EAKR,Hyperpolarisoitu magneettikuvannus - Innovaatioalusta translationaaliseen lääkekehitykseen ja tarkempaan diagnostiikkaan,2,Innovaatiorahoituskeskus Tekes,Toiminnassa,1.10.2015,30.6.2017,Itä-Suomen yliopisto,245000,0,245377,0;
A70890,EAKR,Uusia avauksia pk-yrityksille venäjänkielisiltä markkinoilta,2,Pohjois-Karjalan maakuntaliitto,Toiminnassa,1.9.2015,30.6.2016,Joensuun Seudun Kehittämisyhtiö Josek Oy,71233,0,91792,0;
A70891,EAKR,E Avenue Oy:n kasvuhanke 2015,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,19.3.2015,31.12.2016,E AVENUE OY,157190,106440,157190,106440;
A70892,EAKR,QuietOn,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,21.5.2015,31.12.2015,QUIETON OY,80990,78789,80990,78789;
A70893,EAKR,Uusien nanokiteisten ohutkalvojen valmistus- ja tutkimusmenetelmien kehitys perustuen pulssilaserteknologiaan,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,20.1.2015,30.6.2017,PICODEON LTD OY,124600,62500,124600,62500;
A70894,EAKR,Kaupallistamisprojekti tuotteille, joilla voidaan kustannustehokkaasti valmistaa proteiineja lääketeollisuuden ja diagnostiikan tarpeisiin,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,9.3.2015,30.9.2016,BIOSILTA OY,52400,11781,52400,11781;
A70895,EAKR,IoT tuote (SKIIOT),1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,25.5.2015,31.3.2016,EXIOPS OYEXIOPS,59680,59680,59680,59680;
A70896,EAKR,Asiakasymmärryksen ja palveluinnovaatioiden äärellä Etelä-Savossa,1,Etelä-Savon maakuntaliitto,Toiminnassa,1.1.2015,31.12.2016,Mikkelin kehitysyhtiö Miksei Oy,183720,19517.9,260270,27650.36;
A70897,EAKR,EcoSairila 2015-2016 Kehittämisohjelma,2,Etelä-Savon maakuntaliitto,Toiminnassa,1.2.2015,31.1.2017,Mikkelin kehitysyhtiö Miksei Oy,171022,56880.8,250992,81258.47;
A70898,EAKR,Sähköinen arkistointi ja digipalvelut - strateginen kehittäminen,2,Etelä-Savon maakuntaliitto,Toiminnassa,1.1.2015,31.12.2016,Mikkelin Ammattikorkeakoulu Oy,222720,92249.58,371200,153749.29;
A70899,EAKR,Bioenergiatoimijoiden vientiprojektiosaaminen - CFB,1,Etelä-Savon maakuntaliitto,Toiminnassa,1.6.2015,31.5.2017,Miktech Oy,59103,34148.15,279094,50093.27;
A70900,EAKR,Savonlinna Destination - Visit Saimaa 2020 (SD2020),1,Etelä-Savon maakuntaliitto,Toiminnassa,1.4.2015,31.3.2017,Savonlinnan Yrityspalvelut Oy,545893,208175.65,887006,301834.65;
A70901,EAKR,Vapaa-ajan asumisen kehittäminen Mäntyharjun keskustassa,2,Etelä-Savon maakuntaliitto,Toiminnassa,4.5.2015,31.12.2016,Mäntyharjun Seudun Elinkeinojen kehitys Oy,76202,0,108860,0;
A70902,EAKR,Tuotekehityshanke A,1,Hämeen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,14.8.2015,31.7.2016,BRO BONO OYJUUSO SORJONEN,8620,5103,8620,5103;
A70903,EAKR,Tuotantolaitoksen tuotannon, automaation sekä ympäristötehokkuuden parantaminen.,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,16.1.2015,31.12.2016,HIEKKAPOJAT OY,121230,121230,121230,121230;
A70904,EAKR,Bittisiirto Oy:n järjestelmien ja mobiilisovelluksen kehittämishanke,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,26.6.2015,31.12.2016,BITTISIIRTO OY,50250,15525,50250,15525;
A70905,EAKR,INKA - Metsätilojen vuokrauksesta uusi metsäomaisuuden hoidon kokonaispalvelu,2,Innovaatiorahoituskeskus Tekes,Toiminnassa,1.4.2015,31.3.2017,Luonnonvarakeskus,288000,19061,302033,18928;
A70906,EAKR,6AIKA: CityGeoModel- avoin geotietomalli kaupunkeihin,2,Uudenmaan liitto,Toiminnassa,1.9.2015,28.2.2017,Geologian tutkimuskeskus,201152,0,300226,0;
A70907,EAKR,Tapahtumatuotannon kehittäminen Koillismaalla,2,Pohjois-Pohjanmaan liitto,Toiminnassa,1.4.2015,31.1.2016,Koillis-Suomen kehittämisyhtiö Naturpolis Oy,40317,40317,51836,51836;
A70908,EAKR,Jymy-luomujäätelön kansainvälistyminen,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,30.6.2015,30.6.2017,SUOMISEN MAITO OY,50000,0,50000,0;
A70909,EAKR,Design-turvatuotteiden vienti,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,2.6.2015,30.6.2016,SAFEWITHME OY,48470,20221,48470,20221;
A70910,EAKR,Tuotantotoiminnan aloittaminen,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,25.11.2014,31.12.2016,HILLAMEL OY-,25500,0,25500,0;
A70911,EAKR,Kuumapuriste linjaston kehittäminen.,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,20.2.2015,31.12.2017,MERIKARVIAN LVI-TUOTE OY,282860,282671,282860,282671;
A70912,EAKR,Lähi- ja villiruoan matkailullinen hyödyntäminen,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,1.12.2014,31.12.2016,SAIJA OY,61200,0,61200,0;
A70913,EAKR,Aurime coolBOX kehittämishanke,1,Hämeen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,2.7.2015,31.3.2016,AURIME OY,18120,9135,18120,9135;
A70914,EAKR,Yrityksen kehittämishanke v. 2014-2017.,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,31.10.2014,31.12.2017,GREENSTAR HOTELS OY,176500,0,176500,0;
A70915,EAKR,LIKELLÄ - kiertävät lähipalvelut lappilaisille,2,Lapin liitto,Toiminnassa,1.1.2016,31.12.2018,Rovaniemen kaupunki,116124,0,495780,0;
A70916,EAKR,VirtuaaliÁilegas,2,Lapin liitto,Toiminnassa,10.8.2015,31.12.2016,Utsjoen kunta,40809,0,54412,0;
A70917,EAKR,EIRA - EISCAT_3D tyyppinen kuvaava tutkavastaanotin digitaalisella keilanmuodostuksella,2,Lapin liitto,Toiminnassa,1.6.2015,31.12.2017,Oulun Yliopisto,229341,0,570017,0;
